source,source_path,relative_path,canonical_path,canonical_script,document_id,layer,split,char_count,line_count,segment_count,has_accent,has_unknown_chars,source_hash,canonical_hash,byte_count,freeze_id,freeze_input_path
gretil,data/raw/gretil/1_veda/4_upa/kathop_u.htm,1_veda/4_upa/kathop_u.htm,data/canonical/gretil_iast/1_veda/4_upa/kathop_u.txt,iast,doc_3d42ac070083f600ffa83947,veda,train,14394,529,265,false,false,e62789ce5dc2c715f838f24f41c2d3fc210e88a850b7daf9703c394a752225b8,65889f708701d9fa05c4915204b307c43a2c5fd66af6f29fcc275ebecc884d3f,17066,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/4_upa/kathop_u.txt
gretil,data/raw/gretil/1_veda/4_upa/mandup_u.htm,1_veda/4_upa/mandup_u.htm,data/canonical/gretil_iast/1_veda/4_upa/mandup_u.txt,iast,doc_fcf33fe0ebce1ac351699802,veda,train,1572,47,24,false,false,580712ede2c660ecbbded0e3626a8bdb6a5d7124978f3978c2dfbaf0404f22e5,25d0fbc71b062246c119f7ed99de3cae5b6eb1fa3c65193d4667e94e682d0b64,1893,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/4_upa/mandup_u.txt
gretil,data/raw/gretil/1_veda/4_upa/prasup_u.htm,1_veda/4_upa/prasup_u.htm,data/canonical/gretil_iast/1_veda/4_upa/prasup_u.txt,iast,doc_915fde442033b992b4f5278f,veda,train,10981,505,253,false,false,6f3c92ab77c14ce44276bba77e8876e5e00efe50a68d96a3064719bd7d004007,bf8da71b9d3638bab44ea2e02ac7e4b51db0fd9726cb7e62688e0422a11af4f7,13161,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/4_upa/prasup_u.txt
gretil,data/raw/gretil/1_veda/4_upa/svetu_pu.htm,1_veda/4_upa/svetu_pu.htm,data/canonical/gretil_iast/1_veda/4_upa/svetu_pu.txt,iast,doc_84fc969e0aafcb5aa1599fe9,veda,dev,14219,467,234,false,false,93df2e3cbf8ea9ccbdf6a4c19360cdd9c97d68fb7937e6730ff4775bfa989c20,5f286b77fd9197ff49f6af920f8c9aae6c67c81e068fdb8b58c59b5ccab03685,17236,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/4_upa/svetu_pu.txt
gretil,data/raw/gretil/1_veda/5_vedang/1_srauta/apsulb_u.htm,1_veda/5_vedang/1_srauta/apsulb_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/1_srauta/apsulb_u.txt,iast,doc_71b0f593e6b690626c28e5e1,veda,dev,21468,601,301,false,false,de58197e1718d835ff508ac9c6cd48b2adc513b9dafcb28c1bd6b87fa62f0cc1,56e1b82139bd590cc71c8f43ec26d4e375533f4c3e1f380d932874ec3ed33a73,26423,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/1_srauta/apsulb_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/1_srauta/asvss_u.htm,1_veda/5_vedang/1_srauta/asvss_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/1_srauta/asvss_u.txt,iast,doc_a8680e916f881c7ce6ae0245,veda,train,294239,6005,3003,false,false,5b52be0209b76da2bbfdb233aa5a79f3cc9aa1f55318954654c7dbfc036b8c6f,4c414d75fe11a094dd272b8b65fe8927df0eafd39b17a7d65a4f9412b367d1b0,342452,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/1_srauta/asvss_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/1_srauta/sankhssu.htm,1_veda/5_vedang/1_srauta/sankhssu.htm,data/canonical/gretil_iast/1_veda/5_vedang/1_srauta/sankhssu.txt,iast,doc_7e442b07676cd43d807816e2,veda,train,304536,10739,5370,false,false,be9b393cdd5027f409c463649e99ba49b35699eb1fe2fdd2f65b3473bd254a3b,bc063b449c53bf6484273d7691d9cba73f92c4e3782f9eff704b4c7b1744c8bd,356111,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/1_srauta/sankhssu.txt
gretil,data/raw/gretil/1_veda/5_vedang/1_srauta/vaitss_u.htm,1_veda/5_vedang/1_srauta/vaitss_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/1_srauta/vaitss_u.txt,iast,doc_bfb5636b2c7a195ded289fbf,veda,train,78193,1933,967,false,false,4fd6fb364cfe718b74cdf9555c319b33a6add8d00e1b3dac2dabe9f864f47006,3f4c091e3002a37ab9f47d5c341fb41f601151848f03c2a0dbd3f292483004a7,92312,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/1_srauta/vaitss_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/asvgs_u.htm,1_veda/5_vedang/2_grhya/asvgs_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/asvgs_u.txt,iast,doc_cf1f24e5ecb7062024cb5f57,veda,train,52119,1521,761,false,false,3d0649882586e53f3b0f09aac6be33879aa5b5e8607a7deda2a5263ae39a70a3,183df905f9ab8db404bcf61a84a5e7cccd7b9417e368c3e0c1696d48ca32ebd6,61088,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/asvgs_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/jaimigsu.htm,1_veda/5_vedang/2_grhya/jaimigsu.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/jaimigsu.txt,iast,doc_4f0c0bfb63fce61da1c811af,veda,train,47297,431,183,false,false,47183c56eb57f483a99de78dd518cad97a6b5fdd698882fe21f509ff0c83f032,ca91bd01044f4e35df70fad89d41b026390a49f718bb6c969d9bcfab675de3fd,58264,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/jaimigsu.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/kaussu_u.htm,1_veda/5_vedang/2_grhya/kaussu_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/kaussu_u.txt,iast,doc_f01dab61c13bd30917779bcb,veda,dev,179335,6107,3054,false,false,38643e6e27469b990553014bed36de9a187bb48fac3133add19e79a5afa29ba7,d656a3589c0c26452da85b4266971b1babd536044fea1da1c7078621c116b882,214418,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/kaussu_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/kauthgsu.htm,1_veda/5_vedang/2_grhya/kauthgsu.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/kauthgsu.txt,iast,doc_b898f028bdd3ec7db64ed0ee,veda,train,25776,145,73,false,false,5e6364fbaa0e03e7c356bafc70668edde1fef1de6efcdd4ac1755ef60ff985c0,5bdc3ae58b3d50b93b1b88ae4f0d12bd6ecc3b7ba52b2f366e7684e7b33e4bcd,32023,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/kauthgsu.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/manavgsu.htm,1_veda/5_vedang/2_grhya/manavgsu.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/manavgsu.txt,iast,doc_60c6fe0d7d68857bd3b89483,veda,train,59452,2101,1051,false,false,0a627b4cedfeff218237f462b8dd20dc24759fa51cc562626106ef0eed3b3e84,d1249d4de99aeb2f350c3ce7bd4a76b201d74e49718be425263f7fd93438eefa,72825,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/manavgsu.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/sankhgsu.htm,1_veda/5_vedang/2_grhya/sankhgsu.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/sankhgsu.txt,iast,doc_24a82ea866b35a4e17bc6a9e,veda,train,63869,2417,1209,false,false,85e052344ab31703c7e477961e79b21aeed2dadadf033bcf16ebda5e518b6e29,49e3c8c211e04a152cdaaab44caa89d574208f1a2d9257b462cecd5b2de06ecc,75003,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/sankhgsu.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_grhya/vargs_u.htm,1_veda/5_vedang/2_grhya/vargs_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_grhya/vargs_u.txt,iast,doc_c4ff1b6c04ac26bd1bded530,veda,train,35414,1455,728,false,false,04c76f12b159181b840386bfea7ee3e24bd9a949581cba5cde032c26778fa70d,87c191ec634a889a0574e6b1276d0b5b9b66150ee9430390718e54d74920e351,42930,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_grhya/vargs_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_paris/avpari_u.htm,1_veda/5_vedang/2_paris/avpari_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_paris/avpari_u.txt,iast,doc_8ed77aa5659361b5f2cbfc33,veda,train,349257,7591,3796,false,false,294e070de650f3c67e7251ebacd7b675e7278756402040c3d61b0ed5f968db8c,980c72ffe9264fbe8579f4eafa08b14fe163b9ff42d7e4bde0def328c596c475,426211,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_paris/avpari_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/2_paris/avpray_u.htm,1_veda/5_vedang/2_paris/avpray_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/2_paris/avpray_u.txt,iast,doc_8168de6699e2060c7ba80975,veda,train,59941,1713,857,false,false,535f469780bf6ffac108f48b70ea80f8fde022f3664594ec4cb66951a07f75c4,9b0eaca509b49e413c365d718d6acc2a21c80f854cd1d105ec0be9e863f50f0b,71653,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/2_paris/avpray_u.txt
gretil,data/raw/gretil/1_veda/5_vedang/3_pratis/rgvidh_u.htm,1_veda/5_vedang/3_pratis/rgvidh_u.htm,data/canonical/gretil_iast/1_veda/5_vedang/3_pratis/rgvidh_u.txt,iast,doc_664fb44db75ad210690ee8f3,veda,train,79936,2995,1498,false,false,0f7d35ffdef8f3674ceddc19a6b46ce81ecf04be1b14a2abfdb9881472814466,de3371f5dbe5fd865d1e1ac6b8f957fee358badce83936aa890bccd50837f56c,91989,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,1_veda/5_vedang/3_pratis/rgvidh_u.txt
gretil,data/raw/gretil/2_epic/mbh/ext/hv_apppu.htm,2_epic/mbh/ext/hv_apppu.htm,data/canonical/gretil_iast/2_epic/mbh/ext/hv_apppu.txt,iast,doc_f067c5ab780c4051f30ae276,epic,train,1147809,48187,24094,true,false,96f425eac02e9919dcbd304218bf640e28f680e7027caa5eacaffef1c4c9e6f8,fda90ed9592374f9e0ea887f612cce4139605b475bed844554b72f0fad2d7896,1387305,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/ext/hv_apppu.txt
gretil,data/raw/gretil/2_epic/mbh/ext/hv_conpu.htm,2_epic/mbh/ext/hv_conpu.htm,data/canonical/gretil_iast/2_epic/mbh/ext/hv_conpu.txt,iast,doc_eecc525f3926954a17d0810f,epic,train,843160,34967,17484,true,false,03040a9e2405d5a73324473ef94d38e5cd65ae56da2347e483186df77edb549e,aa9eca40f1593e8579bd67e704283ca338f383b957e0437b8d4a517e0d292e26,1024544,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/ext/hv_conpu.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_01_u.htm,2_epic/mbh/mbh_01_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_01_u.txt,iast,doc_e35bda467d43175e02e281a2,epic,train,1195412,52587,26294,false,false,63499609df72759d1578b3ecc5fdf775cdf2f252746c10eb4c29b23bb17eab05,8a5d5ad70770db085e5c8d241e8dc88d6cbdf7fb66c1e000ce6f24de037e464d,1467335,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_01_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_02_u.htm,2_epic/mbh/mbh_02_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_02_u.txt,iast,doc_3a2f5f54964561bbb0f19598,epic,train,478832,21021,10511,false,false,eee4c534ac8bd11acbb2c018b0ca0a66153e515a446384a19c0c75c05c9655e9,cdeb82fc02b4c65e8ff919977d67676945cebc77ba0ce9c0b2f20f45c6b11ee0,590272,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_02_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_03_u.htm,2_epic/mbh/mbh_03_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_03_u.txt,iast,doc_ef97b887b825359c51c08559,epic,train,1249977,54419,27210,false,false,2863f2e04921535238e61417b85c1b275035f94d2ae203aaf62d679998344cd2,f3b79b2860aa95032ed7b61732b0e5ef8bef63b1a74d993efe150dd69d03c483,1527920,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_03_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_04_u.htm,2_epic/mbh/mbh_04_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_04_u.txt,iast,doc_df9e2cf7067e4f96bc1c0174,epic,train,451100,20523,10262,false,false,478e92ffa40d083134246d447647003d06b766b1138a668019f3f52461cbf443,6165470f460d15024280d067cb6a4cb0111368cd7a6f58d6104a8d615728ffb7,556065,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_04_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_05_u.htm,2_epic/mbh/mbh_05_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_05_u.txt,iast,doc_e0c6767dbd2cac121374ff7b,epic,train,700409,29765,14883,false,false,691471e6a1d76bc02b3134273b22ed545ad667fa7274ce0100971ac2d4750bc4,92af7c03cef70cfb56e69977621e27ddda666663a1beeaa5a79c04117c4cd843,857972,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_05_u.txt
gretil,data/raw/gretil/2_epic/mbh/mbh_06_u.htm,2_epic/mbh/mbh_06_u.htm,data/canonical/gretil_iast/2_epic/mbh/mbh_06_u.txt,iast,doc_6a83b225d05cae4af3828d23,epic,train,612472,26377,13189,false,false,0fe89190fc4819d8fe439a7cb0fcb489d4bf4dd831053ef398690745034c56d4,f49522f5fdf7002e4d365f759680b568e6e40e016ece34a91d67c0b8b27bd118,752741,368731bdd1ce7db98d16341648dc4542a71617befdcebb88b675f7fb380c981c,2_epic/mbh/mbh_06_u.txt
